timestamp, peerConnectionCount, cpuUsage
2021-03-06T08:55:19+08:00, 0, 100.000000
2021-03-06T08:55:22+08:00, 0, 100.000000
2021-03-06T08:55:25+08:00, 0, 100.000000
2021-03-06T08:55:29+08:00, 0, 100.000000
2021-03-06T08:55:32+08:00, 0, 100.000000
2021-03-06T08:55:35+08:00, 0, 100.000000
2021-03-06T08:55:38+08:00, 0, 100.000000
2021-03-06T08:55:41+08:00, 0, 89.821183
2021-03-06T08:55:44+08:00, 0, 76.951673
2021-03-06T08:55:46+08:00, 0, 84.232365
2021-03-06T08:55:49+08:00, 0, 77.748691
2021-03-06T08:55:53+08:00, 0, 90.330789
2021-03-06T08:55:55+08:00, 0, 78.000000
2021-03-06T08:55:58+08:00, 0, 65.755208
2021-03-06T08:56:01+08:00, 0, 62.630208
2021-03-06T08:56:05+08:00, 0, 69.161290
2021-03-06T08:56:07+08:00, 0, 78.975033
2021-03-06T08:56:10+08:00, 0, 71.354167
2021-03-06T08:56:13+08:00, 0, 66.536458
2021-03-06T08:56:16+08:00, 0, 63.411458
2021-03-06T08:56:19+08:00, 0, 80.859375
2021-03-06T08:56:22+08:00, 0, 56.119792
2021-03-06T08:56:25+08:00, 0, 71.614583
2021-03-06T08:56:28+08:00, 0, 64.322917
2021-03-06T08:56:31+08:00, 0, 89.713542
2021-03-06T08:56:34+08:00, 0, 80.859375
2021-03-06T08:56:37+08:00, 0, 56.250000
2021-03-06T08:56:40+08:00, 0, 70.833333
2021-03-06T08:56:43+08:00, 0, 98.307292
2021-03-06T08:56:46+08:00, 0, 99.348958
2021-03-06T08:56:50+08:00, 0, 98.074454
2021-03-06T08:56:52+08:00, 0, 98.150594
2021-03-06T08:56:55+08:00, 0, 98.307292
2021-03-06T08:56:58+08:00, 0, 98.697917
2021-03-06T08:57:02+08:00, 0, 98.712999
2021-03-06T08:57:04+08:00, 0, 98.023715
2021-03-06T08:57:07+08:00, 0, 92.578125
2021-03-06T08:57:10+08:00, 0, 81.112549
2021-03-06T08:57:13+08:00, 0, 81.651376
2021-03-06T08:57:16+08:00, 0, 75.520833
2021-03-06T08:57:19+08:00, 0, 77.083333
2021-03-06T08:57:22+08:00, 0, 75.520833
2021-03-06T08:57:25+08:00, 0, 48.697917
2021-03-06T08:57:28+08:00, 0, 56.250000
2021-03-06T08:57:31+08:00, 0, 51.953125
2021-03-06T08:57:34+08:00, 0, 44.791667
2021-03-06T08:57:37+08:00, 0, 54.296875
2021-03-06T08:57:40+08:00, 0, 55.078125
2021-03-06T08:57:43+08:00, 0, 74.088542
2021-03-06T08:57:47+08:00, 0, 61.528662
2021-03-06T08:57:49+08:00, 0, 75.132275
2021-03-06T08:57:53+08:00, 0, 69.289340
2021-03-06T08:57:55+08:00, 0, 81.965007
2021-03-06T08:57:58+08:00, 0, 77.994792
2021-03-06T08:58:01+08:00, 0, 82.857143
2021-03-06T08:58:04+08:00, 0, 62.924282
2021-03-06T08:58:07+08:00, 0, 71.614583
2021-03-06T08:58:10+08:00, 0, 61.979167
2021-03-06T08:58:13+08:00, 0, 64.713542
2021-03-06T08:58:16+08:00, 0, 60.937500
2021-03-06T08:58:19+08:00, 0, 66.062176
2021-03-06T08:58:22+08:00, 0, 88.481675
2021-03-06T08:58:25+08:00, 0, 95.833333
2021-03-06T08:58:28+08:00, 0, 63.541667
2021-03-06T08:58:31+08:00, 0, 70.963542
2021-03-06T08:58:34+08:00, 0, 66.666667
2021-03-06T08:58:37+08:00, 0, 59.765625
2021-03-06T08:58:41+08:00, 0, 50.580645
2021-03-06T08:58:43+08:00, 0, 61.498029
2021-03-06T08:58:46+08:00, 0, 49.414824
2021-03-06T08:58:49+08:00, 0, 62.842243
2021-03-06T08:58:52+08:00, 0, 54.557292
2021-03-06T08:58:55+08:00, 0, 51.562500
2021-03-06T08:58:58+08:00, 0, 50.064851
2021-03-06T08:59:01+08:00, 0, 64.444444
2021-03-06T08:59:04+08:00, 0, 65.234375
2021-03-06T08:59:07+08:00, 0, 51.621271
2021-03-06T08:59:10+08:00, 0, 71.372549
2021-03-06T08:59:13+08:00, 0, 56.510417
2021-03-06T08:59:16+08:00, 0, 86.197917
2021-03-06T08:59:19+08:00, 0, 76.432292
2021-03-06T08:59:22+08:00, 0, 92.708333
2021-03-06T08:59:25+08:00, 0, 73.046875
2021-03-06T08:59:28+08:00, 0, 62.630208
2021-03-06T08:59:31+08:00, 0, 81.510417
2021-03-06T08:59:34+08:00, 0, 58.593750
2021-03-06T08:59:37+08:00, 0, 66.968912
2021-03-06T08:59:40+08:00, 0, 62.483660
2021-03-06T08:59:43+08:00, 0, 65.189048
2021-03-06T08:59:46+08:00, 0, 70.312500
2021-03-06T08:59:49+08:00, 0, 77.734375
2021-03-06T08:59:52+08:00, 0, 61.118336
2021-03-06T08:59:55+08:00, 0, 68.448501
2021-03-06T08:59:58+08:00, 0, 61.458333
2021-03-06T09:00:01+08:00, 0, 75.390625
2021-03-06T09:00:04+08:00, 0, 59.765625
2021-03-06T09:00:07+08:00, 0, 54.768041
2021-03-06T09:00:10+08:00, 0, 68.026316
2021-03-06T09:00:13+08:00, 0, 60.286458
2021-03-06T09:00:16+08:00, 0, 73.697917
2021-03-06T09:00:19+08:00, 0, 63.802083
2021-03-06T09:00:22+08:00, 0, 68.880208
2021-03-06T09:00:25+08:00, 0, 50.651042
2021-03-06T09:00:28+08:00, 0, 63.411458
2021-03-06T09:00:31+08:00, 0, 58.914729
2021-03-06T09:00:34+08:00, 0, 76.771654
2021-03-06T09:00:37+08:00, 0, 63.436693
2021-03-06T09:00:40+08:00, 0, 67.057292
2021-03-06T09:00:44+08:00, 0, 60.411311
2021-03-06T09:00:46+08:00, 0, 72.872340
2021-03-06T09:00:49+08:00, 0, 53.125000
2021-03-06T09:00:52+08:00, 0, 68.229167
2021-03-06T09:00:55+08:00, 0, 48.958333
2021-03-06T09:00:58+08:00, 0, 53.645833
2021-03-06T09:01:01+08:00, 0, 73.567708
2021-03-06T09:01:04+08:00, 0, 64.453125
2021-03-06T09:01:07+08:00, 0, 80.494148
2021-03-06T09:01:10+08:00, 0, 82.018111
2021-03-06T09:01:13+08:00, 0, 88.743455
2021-03-06T09:01:16+08:00, 0, 100.000000
2021-03-06T09:01:19+08:00, 0, 100.000000
2021-03-06T09:01:23+08:00, 0, 100.000000
2021-03-06T09:01:26+08:00, 0, 100.000000
2021-03-06T09:01:29+08:00, 0, 100.000000
2021-03-06T09:01:32+08:00, 0, 100.000000
2021-03-06T09:01:34+08:00, 0, 100.000000
2021-03-06T09:01:37+08:00, 0, 100.000000
2021-03-06T09:01:41+08:00, 0, 100.000000
2021-03-06T09:01:43+08:00, 0, 100.000000
2021-03-06T09:01:46+08:00, 0, 59.685864
2021-03-06T09:01:49+08:00, 0, 35.546875
2021-03-06T09:01:52+08:00, 0, 79.689521
2021-03-06T09:01:55+08:00, 0, 58.191350
2021-03-06T09:01:58+08:00, 0, 68.489583
2021-03-06T09:02:01+08:00, 0, 67.057292
2021-03-06T09:02:04+08:00, 0, 67.838542
2021-03-06T09:02:07+08:00, 0, 65.494792
2021-03-06T09:02:10+08:00, 0, 58.463542
2021-03-06T09:02:13+08:00, 0, 65.364583
2021-03-06T09:02:16+08:00, 0, 57.291667
2021-03-06T09:02:19+08:00, 0, 87.369792
2021-03-06T09:02:22+08:00, 0, 77.083333
2021-03-06T09:02:25+08:00, 0, 95.466321
2021-03-06T09:02:28+08:00, 0, 92.428198
2021-03-06T09:02:31+08:00, 0, 81.331593
2021-03-06T09:02:34+08:00, 0, 88.411458
2021-03-06T09:02:37+08:00, 0, 96.614583
2021-03-06T09:02:40+08:00, 0, 100.000000
2021-03-06T09:02:43+08:00, 0, 99.869281
2021-03-06T09:02:47+08:00, 0, 95.918367
2021-03-06T09:02:49+08:00, 0, 74.335106
2021-03-06T09:02:52+08:00, 0, 65.077320
2021-03-06T09:02:55+08:00, 0, 54.078947
2021-03-06T09:02:58+08:00, 0, 70.336788
2021-03-06T09:03:01+08:00, 0, 71.204188
2021-03-06T09:03:05+08:00, 0, 98.735777
2021-03-06T09:03:08+08:00, 0, 99.205298
2021-03-06T09:03:10+08:00, 0, 85.224274
2021-03-06T09:03:14+08:00, 0, 99.873257
2021-03-06T09:03:16+08:00, 0, 98.393574
2021-03-06T09:03:19+08:00, 0, 82.299742
2021-03-06T09:03:22+08:00, 0, 74.146982
2021-03-06T09:03:25+08:00, 0, 80.859375
2021-03-06T09:03:28+08:00, 0, 67.968750
2021-03-06T09:03:31+08:00, 0, 74.218750
2021-03-06T09:03:34+08:00, 0, 60.807292
2021-03-06T09:03:37+08:00, 0, 77.734375
2021-03-06T09:03:40+08:00, 0, 74.870466
2021-03-06T09:03:43+08:00, 0, 75.916230
2021-03-06T09:03:46+08:00, 0, 61.328125
2021-03-06T09:03:49+08:00, 0, 68.098958
2021-03-06T09:03:52+08:00, 0, 72.135417
2021-03-06T09:03:55+08:00, 0, 77.604167
2021-03-06T09:03:58+08:00, 0, 61.979167
2021-03-06T09:04:01+08:00, 0, 76.424870
2021-03-06T09:04:04+08:00, 0, 74.869110
2021-03-06T09:04:07+08:00, 0, 57.291667
2021-03-06T09:04:10+08:00, 0, 67.708333
2021-03-06T09:04:13+08:00, 0, 60.078023
2021-03-06T09:04:16+08:00, 0, 61.929596
2021-03-06T09:04:19+08:00, 0, 58.072917
2021-03-06T09:04:22+08:00, 0, 71.744792
2021-03-06T09:04:25+08:00, 0, 58.854167
2021-03-06T09:04:28+08:00, 0, 50.130208
2021-03-06T09:04:31+08:00, 0, 73.834197
2021-03-06T09:04:34+08:00, 0, 61.408083
2021-03-06T09:04:37+08:00, 0, 81.176471
2021-03-06T09:04:40+08:00, 0, 64.453125
2021-03-06T09:04:43+08:00, 0, 63.802083
2021-03-06T09:04:46+08:00, 0, 60.677083
2021-03-06T09:04:49+08:00, 0, 69.430052
2021-03-06T09:04:52+08:00, 0, 78.141361
2021-03-06T09:04:55+08:00, 0, 59.765625
2021-03-06T09:04:58+08:00, 0, 78.886010
2021-03-06T09:05:01+08:00, 0, 66.971279
2021-03-06T09:05:04+08:00, 0, 44.516971
2021-03-06T09:05:07+08:00, 0, 40.932642
2021-03-06T09:05:10+08:00, 0, 46.596859
2021-03-06T09:05:13+08:00, 0, 49.869792
2021-03-06T09:05:16+08:00, 0, 58.593750
2021-03-06T09:05:19+08:00, 0, 58.419689
2021-03-06T09:05:22+08:00, 0, 50.130208
2021-03-06T09:05:25+08:00, 0, 38.671875
2021-03-06T09:05:28+08:00, 0, 35.602094
2021-03-06T09:05:31+08:00, 0, 39.973958
2021-03-06T09:05:34+08:00, 0, 63.671875
2021-03-06T09:05:38+08:00, 0, 69.387755
2021-03-06T09:05:40+08:00, 0, 74.787535
2021-03-06T09:05:43+08:00, 0, 65.228758
2021-03-06T09:05:46+08:00, 0, 57.552083
2021-03-06T09:05:49+08:00, 0, 49.481865
2021-03-06T09:05:52+08:00, 0, 71.335079
2021-03-06T09:05:55+08:00, 0, 52.994792
2021-03-06T09:05:58+08:00, 0, 59.974093
2021-03-06T09:06:02+08:00, 0, 92.966752
2021-03-06T09:06:04+08:00, 0, 90.666667
2021-03-06T09:06:07+08:00, 0, 62.369792
2021-03-06T09:06:10+08:00, 0, 45.703125
2021-03-06T09:06:13+08:00, 0, 60.286458
2021-03-06T09:06:16+08:00, 0, 52.864583
2021-03-06T09:06:19+08:00, 0, 41.015625
2021-03-06T09:06:22+08:00, 0, 44.818653
2021-03-06T09:06:25+08:00, 0, 52.879581
2021-03-06T09:06:28+08:00, 0, 63.411458
2021-03-06T09:06:31+08:00, 0, 85.844156
2021-03-06T09:06:34+08:00, 0, 62.727273
2021-03-06T09:06:37+08:00, 0, 45.228758
2021-03-06T09:06:40+08:00, 0, 71.316819
2021-03-06T09:06:43+08:00, 0, 52.994792
2021-03-06T09:06:46+08:00, 0, 65.935484
2021-03-06T09:06:49+08:00, 0, 77.792378
2021-03-06T09:06:52+08:00, 0, 65.673575
2021-03-06T09:06:55+08:00, 0, 77.272727
2021-03-06T09:06:58+08:00, 0, 61.518325
2021-03-06T09:07:01+08:00, 0, 76.631854
2021-03-06T09:07:04+08:00, 0, 56.994819
2021-03-06T09:07:07+08:00, 0, 67.444877
2021-03-06T09:07:10+08:00, 0, 60.863874
2021-03-06T09:07:13+08:00, 0, 71.521456
2021-03-06T09:07:16+08:00, 0, 71.073298
2021-03-06T09:07:19+08:00, 0, 65.932642
2021-03-06T09:07:22+08:00, 0, 72.251309
2021-03-06T09:07:25+08:00, 0, 62.630208
2021-03-06T09:07:28+08:00, 0, 70.963542
2021-03-06T09:07:31+08:00, 0, 58.333333
2021-03-06T09:07:34+08:00, 0, 61.067708
2021-03-06T09:07:37+08:00, 0, 65.104167
2021-03-06T09:07:40+08:00, 0, 60.751295
2021-03-06T09:07:43+08:00, 0, 71.727749
2021-03-06T09:07:47+08:00, 0, 94.043093
2021-03-06T09:07:49+08:00, 0, 99.201065
2021-03-06T09:07:52+08:00, 0, 85.602094
2021-03-06T09:07:55+08:00, 0, 90.755208
2021-03-06T09:07:58+08:00, 0, 86.328125
2021-03-06T09:08:01+08:00, 0, 93.116883
2021-03-06T09:08:04+08:00, 0, 82.114883
2021-03-06T09:08:08+08:00, 0, 91.282051
2021-03-06T09:08:11+08:00, 0, 92.819843
2021-03-06T09:08:13+08:00, 0, 80.606860
2021-03-06T09:08:17+08:00, 0, 84.394507
2021-03-06T09:08:19+08:00, 0, 64.285714
2021-03-06T09:08:22+08:00, 0, 95.032680
2021-03-06T09:08:25+08:00, 0, 60.471204
2021-03-06T09:08:28+08:00, 0, 64.453125
2021-03-06T09:08:31+08:00, 0, 70.052083
2021-03-06T09:08:34+08:00, 0, 63.802083
2021-03-06T09:08:37+08:00, 0, 86.328125
2021-03-06T09:08:40+08:00, 0, 79.145078
2021-03-06T09:08:43+08:00, 0, 79.634465
2021-03-06T09:08:46+08:00, 0, 76.762402
2021-03-06T09:08:49+08:00, 0, 67.354839
2021-03-06T09:08:53+08:00, 0, 84.375000
2021-03-06T09:08:55+08:00, 0, 66.754271
2021-03-06T09:08:58+08:00, 0, 70.703125
2021-03-06T09:09:01+08:00, 0, 75.000000
2021-03-06T09:09:04+08:00, 0, 67.838542
2021-03-06T09:09:07+08:00, 0, 55.829016
2021-03-06T09:09:10+08:00, 0, 74.083770
2021-03-06T09:09:13+08:00, 0, 60.233161
2021-03-06T09:09:16+08:00, 0, 65.575916
2021-03-06T09:09:20+08:00, 0, 58.651399
2021-03-06T09:09:22+08:00, 0, 67.200000
2021-03-06T09:09:25+08:00, 0, 60.937500
2021-03-06T09:09:28+08:00, 0, 63.636364
2021-03-06T09:09:31+08:00, 0, 74.020888
2021-03-06T09:09:34+08:00, 0, 73.697917
2021-03-06T09:09:37+08:00, 0, 62.500000
2021-03-06T09:09:40+08:00, 0, 72.526042
2021-03-06T09:09:43+08:00, 0, 59.505208
2021-03-06T09:09:46+08:00, 0, 64.453125
2021-03-06T09:09:49+08:00, 0, 61.067708
2021-03-06T09:09:52+08:00, 0, 72.005208
2021-03-06T09:09:55+08:00, 0, 75.130208
2021-03-06T09:09:58+08:00, 0, 77.083333
2021-03-06T09:10:02+08:00, 0, 81.304893
2021-03-06T09:10:04+08:00, 0, 71.447903
2021-03-06T09:10:07+08:00, 0, 45.703125
2021-03-06T09:10:10+08:00, 0, 56.250000
2021-03-06T09:10:13+08:00, 0, 80.598958
2021-03-06T09:10:16+08:00, 0, 48.567708
2021-03-06T09:10:19+08:00, 0, 45.572917
2021-03-06T09:10:22+08:00, 0, 83.203125
2021-03-06T09:10:25+08:00, 0, 94.293126
2021-03-06T09:10:28+08:00, 0, 77.662338
2021-03-06T09:10:32+08:00, 0, 100.000000
2021-03-06T09:10:34+08:00, 0, 82.638889
2021-03-06T09:10:38+08:00, 0, 87.006369
2021-03-06T09:10:41+08:00, 0, 100.000000
2021-03-06T09:10:44+08:00, 0, 93.103448
2021-03-06T09:10:47+08:00, 0, 89.431968
2021-03-06T09:10:49+08:00, 0, 84.748011
2021-03-06T09:10:52+08:00, 0, 87.176166
2021-03-06T09:10:56+08:00, 0, 92.077922
2021-03-06T09:10:58+08:00, 0, 68.276762
2021-03-06T09:11:02+08:00, 0, 91.655969
2021-03-06T09:11:04+08:00, 0, 86.055777
2021-03-06T09:11:07+08:00, 0, 93.644617
2021-03-06T09:11:10+08:00, 0, 99.609375
2021-03-06T09:11:13+08:00, 0, 99.739922
2021-03-06T09:11:17+08:00, 0, 100.000000
2021-03-06T09:11:20+08:00, 0, 100.000000
2021-03-06T09:11:22+08:00, 0, 99.866310
2021-03-06T09:11:26+08:00, 0, 86.294416
2021-03-06T09:11:28+08:00, 0, 87.032086
2021-03-06T09:11:32+08:00, 0, 70.975919
2021-03-06T09:11:35+08:00, 0, 79.578393
2021-03-06T09:11:37+08:00, 0, 74.180865
2021-03-06T09:11:40+08:00, 0, 80.946124
2021-03-06T09:11:44+08:00, 0, 81.070984
2021-03-06T09:11:47+08:00, 0, 95.333333
2021-03-06T09:11:49+08:00, 0, 64.181092
2021-03-06T09:11:52+08:00, 0, 79.557292
2021-03-06T09:11:55+08:00, 0, 52.213542
2021-03-06T09:11:58+08:00, 0, 66.536458
2021-03-06T09:12:01+08:00, 0, 63.659794
2021-03-06T09:12:04+08:00, 0, 85.921053
2021-03-06T09:12:07+08:00, 0, 66.536458
2021-03-06T09:12:10+08:00, 0, 58.723958
2021-03-06T09:12:13+08:00, 0, 85.142119
2021-03-06T09:12:16+08:00, 0, 71.932115
2021-03-06T09:12:19+08:00, 0, 66.099476
2021-03-06T09:12:22+08:00, 0, 72.150259
2021-03-06T09:12:25+08:00, 0, 81.020942
2021-03-06T09:12:28+08:00, 0, 66.839378
2021-03-06T09:12:31+08:00, 0, 66.492829
2021-03-06T09:12:34+08:00, 0, 55.947712
2021-03-06T09:12:37+08:00, 0, 70.413437
2021-03-06T09:12:40+08:00, 0, 59.764089
2021-03-06T09:12:43+08:00, 0, 58.800522
2021-03-06T09:12:47+08:00, 0, 67.953668
2021-03-06T09:12:49+08:00, 0, 55.072464
2021-03-06T09:12:52+08:00, 0, 72.786458
2021-03-06T09:12:55+08:00, 0, 53.776042
2021-03-06T09:12:58+08:00, 0, 71.093750
2021-03-06T09:13:02+08:00, 0, 70.193548
2021-03-06T09:13:04+08:00, 0, 77.427822
2021-03-06T09:13:07+08:00, 0, 73.255814
2021-03-06T09:13:10+08:00, 0, 87.516426
2021-03-06T09:13:13+08:00, 0, 86.917098
2021-03-06T09:13:16+08:00, 0, 97.535668
2021-03-06T09:13:19+08:00, 0, 93.035480
2021-03-06T09:13:22+08:00, 0, 79.036458
2021-03-06T09:13:25+08:00, 0, 82.031250
2021-03-06T09:13:28+08:00, 0, 92.447917
2021-03-06T09:13:31+08:00, 0, 70.833333
2021-03-06T09:13:34+08:00, 0, 65.625000
2021-03-06T09:13:37+08:00, 0, 58.593750
2021-03-06T09:13:40+08:00, 0, 64.378238
2021-03-06T09:13:43+08:00, 0, 52.094241
2021-03-06T09:13:46+08:00, 0, 67.057292
2021-03-06T09:13:49+08:00, 0, 53.359173
2021-03-06T09:13:52+08:00, 0, 61.548556
2021-03-06T09:13:55+08:00, 0, 60.807292
2021-03-06T09:13:58+08:00, 0, 57.031250
2021-03-06T09:14:01+08:00, 0, 70.703125
2021-03-06T09:14:04+08:00, 0, 51.041667
2021-03-06T09:14:07+08:00, 0, 75.388601
2021-03-06T09:14:10+08:00, 0, 56.937173
2021-03-06T09:14:13+08:00, 0, 58.463542
2021-03-06T09:14:16+08:00, 0, 70.687419
2021-03-06T09:14:19+08:00, 0, 53.464052
2021-03-06T09:14:22+08:00, 0, 63.411458
2021-03-06T09:14:25+08:00, 0, 54.947917
2021-03-06T09:14:28+08:00, 0, 75.911458
2021-03-06T09:14:31+08:00, 0, 60.026042
2021-03-06T09:14:34+08:00, 0, 64.378238
2021-03-06T09:14:37+08:00, 0, 71.204188
2021-03-06T09:14:40+08:00, 0, 63.151042
2021-03-06T09:14:43+08:00, 0, 64.322917
2021-03-06T09:14:46+08:00, 0, 58.808290
2021-03-06T09:14:49+08:00, 0, 64.136126
2021-03-06T09:14:52+08:00, 0, 51.953125
2021-03-06T09:14:55+08:00, 0, 66.881443
2021-03-06T09:14:58+08:00, 0, 60.863874
2021-03-06T09:15:01+08:00, 0, 68.455497
2021-03-06T09:15:04+08:00, 0, 46.614583
2021-03-06T09:15:07+08:00, 0, 54.166667
2021-03-06T09:15:10+08:00, 0, 61.848958
2021-03-06T09:15:13+08:00, 0, 57.792208
2021-03-06T09:15:16+08:00, 0, 57.702350
2021-03-06T09:15:19+08:00, 0, 67.187500
2021-03-06T09:15:22+08:00, 0, 52.604167
2021-03-06T09:15:25+08:00, 0, 65.888457
2021-03-06T09:15:28+08:00, 0, 49.542484
2021-03-06T09:15:31+08:00, 0, 66.536458
2021-03-06T09:15:34+08:00, 0, 46.223958
2021-03-06T09:15:37+08:00, 0, 75.000000
2021-03-06T09:15:40+08:00, 0, 52.213542
2021-03-06T09:15:43+08:00, 0, 72.265625
2021-03-06T09:15:47+08:00, 0, 83.312102
2021-03-06T09:15:50+08:00, 0, 76.447368
2021-03-06T09:15:53+08:00, 0, 59.293194
2021-03-06T09:15:55+08:00, 0, 95.937090
2021-03-06T09:15:58+08:00, 0, 82.772021
2021-03-06T09:16:01+08:00, 0, 91.395046
2021-03-06T09:16:04+08:00, 0, 68.970013
2021-03-06T09:16:07+08:00, 0, 77.937337
2021-03-06T09:16:10+08:00, 0, 59.895833
2021-03-06T09:16:13+08:00, 0, 69.010417
2021-03-06T09:16:16+08:00, 0, 65.234375
2021-03-06T09:16:19+08:00, 0, 73.437500
2021-03-06T09:16:22+08:00, 0, 85.286458
2021-03-06T09:16:25+08:00, 0, 58.723958
